Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude
264000.00,6.61,16.00,2240.00,307.00,1000.00,303.00,32.70,-117.00
245000.00,6.58,20.00,1510.00,184.00,635.00,182.00,32.70,-117.00
294000.00,6.97,11.00,9990.00,1370.00,4500.00,1320.00,32.70,-117.00
274000.00,6.63,19.00,771.00,103.00,376.00,108.00,32.70,-117.00
233000.00,5.66,4.00,16500.00,2830.00,7990.00,2680.00,32.60,-117.00
194000.00,3.95,15.00,4330.00,699.00,2050.00,627.00,32.60,-117.00
248000.00,4.22,8.00,8810.00,1400.00,3160.00,1060.00,32.60,-117.00
291000.00,7.63,14.00,1110.00,142.00,472.00,145.00,32.60,-117.00
170000.00,4.98,11.00,3100.00,490.00,1390.00,484.00,32.60,-117.00
222000.00,5.74,7.00,6480.00,976.00,3270.00,1010.00,32.60,-117.00
226000.00,4.03,5.00,2330.00,542.00,1210.00,514.00,32.60,-117.00
282000.00,6.52,5.00,260.00,41.00,157.00,42.00,32.60,-117.00
228000.00,5.78,13.00,2090.00,313.00,1170.00,330.00,32.60,-117.00
214000.00,5.25,14.00,2800.00,476.00,1470.00,464.00,32.60,-117.00
182000.00,5.14,26.00,2760.00,422.00,1170.00,398.00,32.60,-117.00
190000.00,3.18,17.00,3100.00,547.00,1410.00,486.00,32.70,-117.00
158000.00,2.69,17.00,3940.00,843.00,2000.00,766.00,32.70,-117.00
174000.00,4.93,24.00,977.00,147.00,454.00,169.00,32.70,-117.00
162000.00,5.11,16.00,3360.00,537.00,1750.00,578.00,32.70,-117.00
158000.00,4.51,15.00,4210.00,680.00,1910.00,641.00,32.70,-117.00
175000.00,5.09,16.00,952.00,143.00,530.00,143.00,32.70,-117.00
223000.00,4.67,4.00,1080.00,158.00,571.00,184.00,32.70,-117.00
176000.00,4.22,14.00,7410.00,1340.00,3600.00,1270.00,32.70,-117.00
142000.00,3.96,7.00,2720.00,578.00,1430.00,574.00,32.70,-117.00
155000.00,2.46,18.00,2410.00,533.00,1130.00,551.00,32.70,-117.00
157000.00,5.27,17.00,1640.00,272.00,960.00,279.00,32.70,-117.00
271000.00,5.99,26.00,2460.00,313.00,838.00,299.00,32.80,-117.00
214000.00,4.38,25.00,4140.00,662.00,1910.00,630.00,32.80,-117.00
187000.00,4.80,28.00,3520.00,583.00,1720.00,590.00,32.80,-117.00
171000.00,2.99,18.00,1520.00,369.00,802.00,347.00,32.80,-117.00
229000.00,6.18,33.00,3070.00,466.00,1350.00,513.00,32.80,-117.00
266000.00,4.95,13.00,5540.00,857.00,2070.00,737.00,32.80,-117.00
230000.00,5.12,4.00,14900.00,2480.00,6950.00,2420.00,32.80,-117.00
181000.00,5.92,9.00,1860.00,307.00,947.00,304.00,32.80,-117.00
249000.00,5.27,7.00,1660.00,237.00,862.00,242.00,32.80,-117.00
241000.00,4.78,5.00,8710.00,1610.00,4370.00,1530.00,32.80,-117.00
189000.00,6.56,31.00,1990.00,280.00,805.00,301.00,32.80,-117.00
274000.00,4.63,21.00,3830.00,595.00,1650.00,589.00,32.80,-117.00
215000.00,3.98,18.00,3340.00,611.00,1950.00,602.00,32.70,-117.00
119000.00,1.89,17.00,2360.00,599.00,1420.00,510.00,32.70,-117.00
154000.00,4.04,30.00,1860.00,339.00,1100.00,379.00,32.70,-117.00
178000.00,3.95,26.00,4040.00,706.00,2070.00,687.00,32.80,-117.00
153000.00,4.31,34.00,2110.00,340.00,973.00,357.00,32.80,-117.00
135000.00,2.70,31.00,3470.00,722.00,2100.00,677.00,32.70,-117.00
121000.00,2.86,22.00,2530.00,530.00,1560.00,529.00,32.70,-117.00
128000.00,3.76,17.00,6050.00,1140.00,3420.00,1130.00,32.70,-117.00
143000.00,2.14,10.00,3820.00,943.00,2350.00,875.00,32.70,-117.00
132000.00,2.31,12.00,2910.00,734.00,2100.00,703.00,32.70,-117.00
150000.00,4.04,15.00,3660.00,622.00,2630.00,612.00,32.70,-117.00
131000.00,4.37,23.00,2790.00,468.00,1460.00,449.00,32.70,-117.00
121000.00,3.46,18.00,2360.00,444.00,1280.00,433.00,32.70,-117.00
114000.00,3.89,21.00,3050.00,582.00,2360.00,585.00,32.70,-117.00
124000.00,3.73,22.00,2260.00,441.00,1400.00,416.00,32.70,-117.00
129000.00,2.98,20.00,3510.00,692.00,1980.00,668.00,32.70,-117.00
170000.00,4.04,15.00,825.00,130.00,334.00,131.00,32.70,-117.00
143000.00,4.78,14.00,1770.00,301.00,1050.00,284.00,32.70,-117.00
150000.00,3.83,13.00,1330.00,216.00,719.00,215.00,32.70,-117.00
170000.00,4.77,11.00,1110.00,164.00,441.00,174.00,32.70,-117.00
145000.00,3.50,30.00,4210.00,772.00,2010.00,734.00,32.70,-117.00
142000.00,3.51,34.00,2060.00,391.00,1170.00,400.00,32.70,-117.00
154000.00,3.48,32.00,1750.00,333.00,997.00,335.00,32.70,-117.00
130000.00,3.01,37.00,821.00,150.00,404.00,135.00,32.70,-117.00
141000.00,4.80,22.00,5200.00,865.00,3280.00,817.00,32.70,-117.00
127000.00,3.78,36.00,2030.00,369.00,1140.00,357.00,32.70,-117.00
124000.00,3.59,38.00,3170.00,606.00,1560.00,619.00,32.70,-117.00
125000.00,3.59,38.00,886.00,176.00,505.00,188.00,32.70,-117.00
121000.00,3.06,37.00,2190.00,455.00,1520.00,446.00,32.70,-117.00
137000.00,4.08,24.00,5470.00,955.00,3020.00,904.00,32.70,-117.00
131000.00,3.27,36.00,2080.00,400.00,1100.00,398.00,32.70,-117.00
125000.00,3.55,25.00,1380.00,267.00,1030.00,278.00,32.70,-117.00
134000.00,3.95,35.00,3670.00,617.00,1690.00,585.00,32.70,-117.00
134000.00,3.55,27.00,3180.00,588.00,1760.00,571.00,32.70,-117.00
130000.00,2.43,35.00,1880.00,454.00,991.00,409.00,32.70,-117.00
141000.00,3.68,33.00,3880.00,770.00,2290.00,805.00,32.70,-117.00
119000.00,1.86,12.00,3300.00,963.00,2000.00,879.00,32.70,-117.00
132000.00,1.72,5.00,2880.00,785.00,1730.00,758.00,32.70,-117.00
144000.00,3.52,36.00,2300.00,418.00,1070.00,392.00,32.80,-117.00
143000.00,2.83,29.00,2770.00,612.00,1440.00,587.00,32.80,-117.00
134000.00,2.70,43.00,1720.00,344.00,826.00,336.00,32.80,-117.00
161000.00,2.88,34.00,1800.00,428.00,918.00,424.00,32.80,-117.00
154000.00,1.03,15.00,1200.00,326.00,543.00,326.00,32.80,-117.00
186000.00,3.11,40.00,2520.00,488.00,976.00,470.00,32.80,-117.00
217000.00,5.28,33.00,3300.00,537.00,1350.00,556.00,32.80,-117.00
187000.00,3.09,24.00,7880.00,1660.00,3900.00,1530.00,32.80,-117.00
149000.00,2.73,26.00,4260.00,1040.00,2200.00,1010.00,32.80,-117.00
141000.00,3.14,43.00,3170.00,665.00,1530.00,625.00,32.80,-117.00
155000.00,3.66,37.00,4880.00,906.00,2080.00,871.00,32.80,-117.00
152000.00,3.74,37.00,2980.00,557.00,1290.00,564.00,32.80,-117.00
145000.00,2.96,16.00,7960.00,1880.00,3770.00,1800.00,32.80,-117.00
118000.00,2.34,19.00,4820.00,1490.00,2570.00,1340.00,32.80,-117.00
162000.00,4.79,37.00,1180.00,178.00,529.00,192.00,32.80,-117.00
171000.00,2.57,17.00,5480.00,1620.00,2960.00,1540.00,32.80,-117.00
158000.00,3.37,33.00,3480.00,708.00,1730.00,719.00,32.80,-117.00
174000.00,4.30,31.00,2370.00,383.00,1080.00,387.00,32.80,-117.00
166000.00,2.70,17.00,7350.00,1700.00,3330.00,1630.00,32.80,-117.00
174000.00,2.81,30.00,1800.00,401.00,776.00,386.00,32.80,-117.00
190000.00,2.86,22.00,3630.00,824.00,1800.00,769.00,32.80,-117.00
224000.00,4.05,34.00,3420.00,608.00,1460.00,593.00,32.80,-117.00
185000.00,2.90,24.00,2310.00,536.00,1010.00,525.00,32.80,-117.00
164000.00,2.67,34.00,3330.00,723.00,1590.00,656.00,32.80,-117.00
149000.00,3.02,43.00,841.00,192.00,496.00,207.00,32.80,-117.00
155000.00,3.44,31.00,3780.00,815.00,1890.00,799.00,32.80,-117.00
236000.00,2.99,20.00,2620.00,597.00,1530.00,579.00,32.80,-117.00
163000.00,3.47,31.00,2570.00,507.00,1200.00,499.00,32.80,-117.00
148000.00,4.05,36.00,2210.00,384.00,868.00,329.00,32.80,-117.00
165000.00,4.07,33.00,2420.00,393.00,1000.00,397.00,32.80,-117.00
166000.00,3.74,26.00,3620.00,703.00,1610.00,669.00,32.80,-117.00
223000.00,5.43,29.00,1110.00,163.00,385.00,154.00,32.80,-117.00
156000.00,3.48,31.00,3260.00,726.00,1600.00,706.00,32.80,-117.00
302000.00,6.11,35.00,2310.00,334.00,828.00,310.00,32.80,-117.00
380000.00,8.09,29.00,3560.00,447.00,1100.00,445.00,32.80,-117.00
227000.00,4.40,31.00,2550.00,373.00,956.00,342.00,32.80,-117.00
241000.00,5.50,35.00,2110.00,317.00,881.00,320.00,32.80,-117.00
138000.00,3.39,33.00,2430.00,443.00,1150.00,427.00,32.80,-117.00
133000.00,2.16,26.00,2810.00,630.00,1790.00,580.00,32.80,-117.00
227000.00,4.79,26.00,8900.00,1410.00,3940.00,1390.00,32.80,-117.00
159000.00,4.43,21.00,4190.00,752.00,2100.00,710.00,32.80,-117.00
316000.00,7.50,15.00,4060.00,511.00,1580.00,473.00,32.80,-117.00
275000.00,6.68,16.00,2770.00,406.00,1270.00,429.00,32.80,-117.00
307000.00,6.26,8.00,3600.00,492.00,1420.00,482.00,32.80,-117.00
296000.00,6.26,20.00,3430.00,448.00,1490.00,443.00,32.80,-117.00
303000.00,6.32,25.00,3310.00,421.00,1200.00,414.00,32.80,-117.00
193000.00,3.43,17.00,13600.00,2660.00,6990.00,2530.00,32.80,-117.00
198000.00,3.64,17.00,4230.00,770.00,2190.00,725.00,32.80,-117.00
143000.00,4.20,35.00,2930.00,562.00,1590.00,506.00,32.80,-117.00
187000.00,4.88,19.00,1750.00,291.00,848.00,290.00,32.80,-117.00
168000.00,5.43,6.00,3120.00,495.00,1510.00,480.00,32.80,-117.00
211000.00,4.81,18.00,2370.00,402.00,1020.00,395.00,32.80,-117.00
142000.00,4.52,24.00,4060.00,742.00,2120.00,744.00,32.80,-117.00
141000.00,3.09,23.00,5760.00,1260.00,3110.00,1200.00,32.80,-117.00
209000.00,5.68,32.00,1940.00,287.00,1080.00,292.00,32.80,-117.00
295000.00,6.77,21.00,3770.00,491.00,1410.00,446.00,32.80,-117.00
110000.00,1.89,21.00,7910.00,2290.00,4870.00,2120.00,32.80,-117.00
142000.00,3.02,19.00,3350.00,699.00,1950.00,682.00,32.80,-117.00
123000.00,2.03,19.00,11400.00,3090.00,7180.00,2910.00,32.80,-117.00
121000.00,1.33,16.00,3920.00,1090.00,2610.00,1020.00,32.80,-117.00
124000.00,2.61,19.00,3010.00,693.00,2340.00,689.00,32.80,-117.00
134000.00,2.63,35.00,1080.00,266.00,691.00,259.00,32.80,-117.00
104000.00,1.84,24.00,2490.00,693.00,1420.00,643.00,32.80,-117.00
113000.00,1.99,19.00,4110.00,1100.00,2970.00,1010.00,32.80,-117.00
139000.00,2.32,17.00,5240.00,1330.00,3310.00,1230.00,32.80,-117.00
139000.00,3.70,37.00,1260.00,238.00,671.00,278.00,32.80,-117.00
136000.00,2.98,35.00,1110.00,236.00,681.00,246.00,32.80,-117.00
114000.00,2.66,32.00,1260.00,338.00,782.00,302.00,32.80,-117.00
190000.00,3.87,32.00,3760.00,662.00,1610.00,598.00,32.80,-117.00
164000.00,3.96,28.00,5720.00,1030.00,2670.00,1050.00,32.80,-117.00
196000.00,5.29,34.00,3660.00,538.00,1510.00,562.00,32.80,-117.00
150000.00,4.57,33.00,1820.00,325.00,768.00,316.00,32.80,-117.00
144000.00,3.02,29.00,2050.00,398.00,912.00,368.00,32.80,-117.00
201000.00,4.24,25.00,4440.00,758.00,2000.00,738.00,32.80,-117.00
250000.00,6.28,18.00,11000.00,1520.00,4440.00,1500.00,32.80,-117.00
113000.00,2.65,23.00,149.00,32.00,101.00,34.00,32.80,-117.00
125000.00,2.14,19.00,1570.00,471.00,844.00,414.00,32.80,-117.00
111000.00,2.44,15.00,3930.00,1020.00,2200.00,977.00,32.80,-117.00
135000.00,2.82,22.00,4270.00,1010.00,2770.00,985.00,32.80,-117.00
138000.00,2.41,28.00,3040.00,729.00,1960.00,703.00,32.80,-117.00
124000.00,2.06,19.00,4570.00,1150.00,3050.00,1060.00,32.80,-117.00
134000.00,3.37,25.00,3420.00,803.00,1680.00,742.00,32.80,-117.00
165000.00,5.01,34.00,1770.00,284.00,772.00,282.00,32.80,-117.00
159000.00,3.37,23.00,2670.00,528.00,1510.00,524.00,32.80,-117.00
171000.00,4.26,26.00,4130.00,714.00,1820.00,718.00,32.80,-117.00
232000.00,5.48,22.00,4330.00,637.00,1950.00,654.00,32.80,-117.00
160000.00,3.56,33.00,1520.00,268.00,857.00,272.00,32.80,-117.00
113000.00,1.67,17.00,1310.00,394.00,836.00,337.00,32.80,-117.00
130000.00,2.07,19.00,1870.00,538.00,1220.00,468.00,32.80,-117.00
125000.00,2.64,18.00,2450.00,466.00,1570.00,472.00,32.80,-117.00
136000.00,2.92,19.00,5310.00,1060.00,2850.00,1090.00,32.80,-117.00
108000.00,2.59,12.00,5540.00,1430.00,3110.00,1260.00,32.80,-117.00
148000.00,3.11,31.00,1280.00,293.00,698.00,237.00,32.80,-117.00
153000.00,2.91,8.00,2380.00,638.00,1410.00,623.00,32.80,-117.00
159000.00,3.24,35.00,1740.00,285.00,826.00,294.00,32.80,-117.00
144000.00,2.14,8.00,2520.00,632.00,1690.00,613.00,32.80,-117.00
100000.00,2.54,15.00,2620.00,599.00,1510.00,537.00,32.80,-117.00
145000.00,3.80,18.00,3040.00,592.00,1900.00,595.00,32.80,-117.00
117000.00,2.95,17.00,6660.00,1400.00,3180.00,1380.00,32.80,-117.00
155000.00,3.20,20.00,6700.00,1330.00,3690.00,1290.00,32.80,-117.00
134000.00,4.09,32.00,5210.00,949.00,3030.00,948.00,32.90,-117.00
135000.00,4.09,12.00,3570.00,713.00,3320.00,666.00,32.90,-117.00
122000.00,3.31,17.00,15400.00,3280.00,7300.00,3180.00,32.80,-117.00
143000.00,3.10,23.00,1950.00,395.00,901.00,378.00,32.80,-117.00
148000.00,5.13,17.00,4010.00,673.00,2260.00,661.00,32.80,-117.00
166000.00,4.17,11.00,9720.00,1800.00,5250.00,1780.00,32.90,-117.00
160000.00,4.43,14.00,3060.00,496.00,1680.00,503.00,32.90,-117.00
159000.00,4.83,17.00,4710.00,740.00,2530.00,723.00,32.90,-117.00
152000.00,4.40,12.00,7320.00,1280.00,4050.00,1250.00,32.90,-117.00
153000.00,4.77,19.00,2120.00,341.00,1240.00,353.00,32.90,-117.00
146000.00,4.07,16.00,7720.00,1420.00,4380.00,1390.00,32.90,-117.00
150000.00,4.49,18.00,11500.00,1980.00,6300.00,1920.00,32.90,-117.00
151000.00,5.49,23.00,2590.00,414.00,1400.00,431.00,32.90,-117.00
141000.00,5.28,24.00,1890.00,319.00,950.00,319.00,32.90,-117.00
169000.00,3.31,14.00,12500.00,2510.00,6390.00,2330.00,32.80,-117.00
129000.00,3.43,31.00,1310.00,245.00,752.00,231.00,32.80,-117.00
119000.00,2.54,15.00,3270.00,895.00,1870.00,842.00,32.90,-117.00
150000.00,3.11,5.00,4120.00,990.00,2770.00,905.00,32.90,-117.00
161000.00,4.76,31.00,1290.00,232.00,599.00,228.00,32.90,-117.00
166000.00,4.53,32.00,1610.00,253.00,778.00,262.00,32.80,-117.00
148000.00,3.78,38.00,1700.00,317.00,872.00,304.00,32.80,-117.00
197000.00,5.07,9.00,3050.00,471.00,1530.00,515.00,32.90,-117.00
285000.00,5.05,17.00,5800.00,921.00,2630.00,843.00,32.90,-117.00
202000.00,3.25,16.00,2500.00,532.00,1210.00,494.00,32.90,-117.00
158000.00,2.89,16.00,1740.00,333.00,652.00,322.00,32.90,-117.00
147000.00,4.38,14.00,3050.00,597.00,1690.00,576.00,32.90,-117.00
140000.00,2.54,10.00,3700.00,838.00,2310.00,759.00,32.90,-117.00
131000.00,3.69,15.00,3150.00,628.00,1630.00,527.00,32.90,-117.00
127000.00,2.37,11.00,2200.00,518.00,1470.00,497.00,32.90,-117.00
173000.00,3.94,19.00,3040.00,529.00,1460.00,509.00,32.80,-117.00
164000.00,2.32,21.00,1280.00,278.00,684.00,289.00,32.80,-117.00
156000.00,2.89,17.00,2490.00,494.00,1280.00,439.00,32.80,-117.00
145000.00,4.06,23.00,1380.00,269.00,767.00,266.00,32.90,-117.00
178000.00,4.67,16.00,4680.00,834.00,2190.00,817.00,32.80,-117.00
174000.00,4.11,16.00,5200.00,898.00,2520.00,862.00,32.80,-117.00
185000.00,4.00,16.00,2780.00,468.00,1460.00,465.00,32.80,-117.00
160000.00,4.51,21.00,4150.00,703.00,2260.00,697.00,32.90,-117.00
185000.00,5.12,15.00,3560.00,593.00,1760.00,574.00,32.90,-117.00
154000.00,2.71,18.00,3610.00,737.00,1860.00,713.00,32.80,-117.00
154000.00,5.02,18.00,2520.00,443.00,1440.00,449.00,32.80,-117.00
147000.00,4.09,18.00,4220.00,810.00,2100.00,773.00,32.80,-117.00
170000.00,3.81,14.00,1980.00,424.00,1090.00,387.00,32.80,-117.00
187000.00,5.30,16.00,3050.00,495.00,1510.00,499.00,32.90,-117.00
228000.00,5.25,24.00,2540.00,381.00,1080.00,372.00,32.90,-117.00
177000.00,5.26,24.00,2820.00,441.00,1480.00,471.00,32.90,-117.00
212000.00,3.60,17.00,3720.00,670.00,1560.00,604.00,32.90,-117.00
189000.00,4.08,19.00,3090.00,552.00,1620.00,520.00,32.90,-117.00
119000.00,3.16,20.00,1070.00,219.00,536.00,173.00,32.90,-117.00
211000.00,4.63,19.00,3560.00,588.00,1440.00,578.00,33.00,-117.00
429000.00,10.60,17.00,3430.00,425.00,1470.00,433.00,33.00,-117.00
342000.00,8.47,28.00,922.00,107.00,314.00,97.00,33.00,-117.00
387000.00,7.76,6.00,6140.00,793.00,2690.00,770.00,33.00,-117.00
315000.00,6.60,6.00,9520.00,1420.00,4410.00,1280.00,33.00,-117.00
193000.00,6.02,16.00,1330.00,196.00,640.00,193.00,33.00,-117.00
181000.00,6.27,16.00,1310.00,196.00,713.00,222.00,33.00,-117.00
194000.00,5.59,17.00,9910.00,1440.00,4760.00,1410.00,33.00,-117.00
166000.00,4.83,18.00,3590.00,661.00,1990.00,626.00,33.00,-117.00
176000.00,4.57,13.00,6710.00,1260.00,3680.00,1220.00,33.00,-117.00
231000.00,4.56,16.00,3940.00,694.00,1940.00,659.00,33.00,-117.00
182000.00,4.12,16.00,3420.00,698.00,1940.00,645.00,33.00,-117.00
181000.00,4.89,17.00,5510.00,866.00,2750.00,817.00,33.00,-117.00
160000.00,3.78,25.00,1910.00,334.00,1040.00,322.00,33.00,-117.00
169000.00,4.50,19.00,4500.00,815.00,2460.00,782.00,33.00,-117.00
179000.00,3.95,17.00,3040.00,555.00,1300.00,552.00,33.00,-117.00
168000.00,3.24,17.00,4810.00,1090.00,3010.00,1080.00,33.00,-117.00
121000.00,1.92,24.00,830.00,190.00,279.00,196.00,33.00,-117.00
159000.00,3.52,24.00,2620.00,485.00,726.00,443.00,33.00,-117.00
169000.00,3.12,25.00,2120.00,381.00,588.00,359.00,33.00,-117.00
148000.00,2.60,17.00,2860.00,665.00,715.00,467.00,33.00,-117.00
278000.00,5.74,17.00,1790.00,255.00,667.00,277.00,33.00,-117.00
265000.00,7.09,23.00,2020.00,309.00,678.00,340.00,33.00,-117.00
269000.00,5.09,14.00,6670.00,1230.00,2030.00,1000.00,33.00,-117.00
328000.00,6.81,15.00,1100.00,158.00,361.00,176.00,33.00,-117.00
161000.00,4.34,10.00,2300.00,450.00,818.00,405.00,33.00,-117.00
210000.00,3.64,4.00,2270.00,578.00,926.00,391.00,33.00,-117.00
138000.00,3.37,15.00,3020.00,623.00,1280.00,559.00,33.00,-117.00
229000.00,5.87,17.00,987.00,142.00,463.00,152.00,33.00,-117.00
137000.00,5.31,18.00,1340.00,284.00,761.00,290.00,33.00,-117.00
221000.00,6.42,17.00,2790.00,396.00,1230.00,396.00,33.00,-117.00
264000.00,6.53,10.00,2580.00,347.00,1190.00,365.00,33.00,-117.00
450000.00,7.27,4.00,15000.00,2280.00,5610.00,1700.00,33.00,-117.00
85800.00,2.45,17.00,3170.00,861.00,2100.00,828.00,33.00,-117.00
168000.00,4.13,7.00,3620.00,770.00,1130.00,482.00,33.00,-117.00
279000.00,5.64,6.00,7920.00,1290.00,2740.00,1200.00,33.00,-117.00
400000.00,6.78,12.00,1840.00,254.00,580.00,234.00,33.00,-117.00
222000.00,4.50,14.00,5180.00,1050.00,1640.00,991.00,33.00,-117.00
145000.00,4.36,16.00,87.00,20.00,32.00,21.00,33.00,-117.00
262000.00,5.90,17.00,2640.00,389.00,994.00,359.00,33.00,-117.00
260000.00,6.35,18.00,917.00,121.00,388.00,131.00,33.00,-117.00
362000.00,7.77,13.00,4600.00,567.00,1640.00,544.00,33.00,-117.00
296000.00,6.38,16.00,2850.00,435.00,1080.00,448.00,33.00,-117.00
378000.00,8.43,8.00,3370.00,430.00,1540.00,448.00,33.00,-117.00
500000.00,7.75,11.00,1410.00,185.00,529.00,166.00,33.00,-117.00
256000.00,6.57,9.00,2010.00,316.00,802.00,289.00,32.90,-117.00
282000.00,7.05,16.00,2010.00,266.00,827.00,270.00,32.90,-117.00
255000.00,6.27,16.00,1990.00,290.00,814.00,291.00,32.90,-117.00
184000.00,5.15,16.00,2990.00,445.00,1050.00,437.00,32.90,-117.00
162000.00,4.48,16.00,2040.00,388.00,705.00,352.00,32.90,-117.00
311000.00,7.60,15.00,1840.00,235.00,855.00,241.00,32.90,-117.00
248000.00,6.59,16.00,1650.00,228.00,690.00,224.00,32.90,-117.00
308000.00,6.09,5.00,14900.00,2490.00,6600.00,2410.00,32.90,-117.00
328000.00,7.56,9.00,1550.00,218.00,683.00,231.00,32.90,-117.00
294000.00,5.20,5.00,5870.00,977.00,1920.00,842.00,33.00,-117.00
209000.00,4.42,9.00,2470.00,417.00,904.00,427.00,33.00,-117.00
282000.00,4.25,4.00,6240.00,1260.00,2210.00,1120.00,33.00,-117.00
242000.00,4.96,4.00,9150.00,1870.00,3780.00,1700.00,33.00,-117.00
239000.00,6.19,5.00,5660.00,931.00,2570.00,902.00,33.00,-117.00
201000.00,5.19,16.00,2180.00,327.00,1040.00,326.00,33.00,-117.00
217000.00,4.60,18.00,3220.00,588.00,1620.00,509.00,33.00,-117.00
269000.00,2.32,23.00,1130.00,273.00,687.00,308.00,33.00,-117.00
156000.00,5.25,16.00,3050.00,559.00,1440.00,512.00,33.00,-117.00
264000.00,6.09,9.00,1530.00,242.00,850.00,240.00,33.00,-117.00
261000.00,5.91,5.00,15500.00,2610.00,7420.00,2360.00,33.00,-117.00
232000.00,4.95,11.00,4690.00,824.00,2220.00,783.00,33.00,-117.00
218000.00,6.35,8.00,3670.00,536.00,1720.00,592.00,33.00,-117.00
238000.00,6.02,15.00,2870.00,405.00,1530.00,402.00,33.00,-117.00
264000.00,4.99,4.00,9020.00,1570.00,4440.00,1500.00,33.00,-117.00
247000.00,5.46,3.00,17500.00,3340.00,7640.00,2900.00,33.00,-117.00
192000.00,4.35,17.00,4750.00,877.00,2410.00,832.00,33.00,-117.00
296000.00,6.44,6.00,9860.00,1450.00,4190.00,1400.00,33.10,-117.00
213000.00,4.33,16.00,2790.00,476.00,1390.00,442.00,33.00,-117.00
241000.00,6.25,14.00,2320.00,373.00,1060.00,372.00,33.00,-117.00
320000.00,7.68,11.00,2660.00,352.00,1230.00,366.00,33.10,-117.00
169000.00,5.31,15.00,3030.00,555.00,1560.00,546.00,33.00,-117.00
344000.00,6.40,11.00,5830.00,882.00,2590.00,842.00,33.00,-117.00
411000.00,5.93,5.00,10400.00,1620.00,4500.00,1550.00,33.10,-117.00
405000.00,5.87,16.00,1990.00,279.00,770.00,252.00,33.10,-117.00
500000.00,11.10,20.00,3370.00,433.00,1020.00,408.00,33.00,-117.00
500000.00,13.70,15.00,3540.00,453.00,1360.00,425.00,33.00,-117.00
500000.00,10.20,26.00,3190.00,454.00,1030.00,406.00,33.00,-117.00
500000.00,11.10,18.00,3960.00,511.00,1540.00,470.00,33.00,-117.00
500000.00,6.47,25.00,2580.00,495.00,1090.00,471.00,33.00,-117.00
500000.00,10.20,36.00,1720.00,264.00,710.00,282.00,33.00,-117.00
500000.00,5.66,34.00,1650.00,273.00,650.00,271.00,33.00,-117.00
500000.00,4.44,22.00,5480.00,1230.00,1950.00,1010.00,33.00,-117.00
500000.00,4.29,30.00,1230.00,205.00,380.00,151.00,33.00,-117.00
396000.00,7.73,16.00,3890.00,520.00,1450.00,524.00,33.00,-117.00
369000.00,7.60,16.00,2510.00,356.00,795.00,353.00,33.00,-117.00
500000.00,15.00,17.00,2720.00,326.00,1010.00,319.00,33.00,-117.00
440000.00,7.47,10.00,4930.00,749.00,1480.00,634.00,33.00,-117.00
485000.00,5.84,14.00,2520.00,458.00,931.00,414.00,33.00,-117.00
394000.00,4.78,31.00,2700.00,491.00,1060.00,451.00,33.00,-117.00
388000.00,5.15,36.00,2430.00,454.00,1090.00,420.00,33.00,-117.00
493000.00,6.84,30.00,1630.00,310.00,665.00,297.00,33.00,-117.00
231000.00,2.73,16.00,2130.00,512.00,1530.00,499.00,33.00,-117.00
382000.00,5.59,21.00,3320.00,578.00,1270.00,538.00,33.00,-117.00
227000.00,4.13,12.00,3900.00,977.00,1690.00,892.00,33.00,-117.00
245000.00,4.10,17.00,2790.00,648.00,849.00,345.00,33.00,-117.00
231000.00,5.27,17.00,1850.00,392.00,351.00,208.00,33.00,-117.00
394000.00,4.13,29.00,3580.00,712.00,1620.00,667.00,33.00,-117.00
348000.00,4.24,21.00,2740.00,585.00,1250.00,576.00,33.00,-117.00
377000.00,4.72,13.00,5720.00,1240.00,2450.00,1140.00,33.00,-117.00
278000.00,6.35,18.00,2230.00,346.00,1090.00,352.00,33.00,-117.00
270000.00,6.63,16.00,3110.00,450.00,1430.00,453.00,33.00,-117.00
148000.00,3.21,13.00,3500.00,663.00,1410.00,618.00,33.00,-117.00
325000.00,6.93,6.00,3420.00,493.00,1320.00,467.00,33.00,-117.00
216000.00,3.98,25.00,1790.00,311.00,1110.00,311.00,33.00,-117.00
149000.00,3.53,16.00,2240.00,443.00,1100.00,416.00,33.00,-117.00
370000.00,6.37,9.00,4630.00,759.00,1720.00,685.00,33.00,-117.00
221000.00,4.87,19.00,2900.00,499.00,1360.00,512.00,33.00,-117.00
286000.00,5.80,21.00,2140.00,340.00,928.00,344.00,33.00,-117.00
300000.00,3.17,28.00,1150.00,338.00,672.00,292.00,33.00,-117.00
253000.00,3.52,12.00,4460.00,928.00,2470.00,888.00,33.00,-117.00
215000.00,3.55,27.00,1840.00,392.00,1300.00,404.00,33.00,-117.00
287000.00,4.73,30.00,2750.00,555.00,1280.00,520.00,33.00,-117.00
314000.00,2.86,31.00,1170.00,321.00,603.00,267.00,33.00,-117.00
295000.00,6.42,14.00,2670.00,426.00,1030.00,407.00,33.10,-117.00
347000.00,5.78,18.00,3230.00,515.00,1460.00,476.00,33.10,-117.00
342000.00,6.09,7.00,2950.00,447.00,1340.00,426.00,33.10,-117.00
339000.00,6.15,20.00,2110.00,335.00,1010.00,325.00,33.10,-117.00
246000.00,4.01,8.00,4170.00,1020.00,2590.00,941.00,33.10,-117.00
367000.00,3.20,7.00,3690.00,733.00,1610.00,672.00,33.10,-117.00
